0.005,54556,3,80,0.0099474334716797,0.0025717616081237793,0.005609087688797099,[0.95316494 0.95315063 0.9531331  ... 0.12272748 0.12202427 0.12130806],[0.96064306 0.96067472 0.96070354 ... 0.11714441 0.11642421 0.11569079],"[4.99108594e+04 1.04650164e+05 5.47207070e+04 ... 2.16628967e+02
 1.13359833e+02 3.38996658e+01]","[1.10702381e-01 6.44549608e-01 1.36030823e-01 ... 7.37144001e-05
 2.72211782e-05 6.76985564e-06]","[1.05262047e+05 4.26924969e+05 1.22736125e+05 ... 2.53486176e+02
 1.26970421e+02 3.72845917e+01]"
0.005,100000,3,120,0.07819435119628904,0.0005317330360412598,0.008246269602085908,[0.937415   0.9371184  0.936817   ... 0.0401062  0.04054889 0.0409954 ],[0.90162927 0.90171929 0.90180364 ... 0.03237607 0.03279499 0.03321794],"[24637.96484375 44753.1953125  24799.3671875  ...    72.3286972
    68.4787674     73.70571136]","[1.31223127e-01 1.96107948e+00 1.53055206e-01 ... 1.97935988e-05
 2.77515865e-05 1.79409672e-05]","[9.02495312e+04 1.02529294e+06 1.01326969e+05 ... 8.22254944e+01
 8.23545609e+01 8.26761932e+01]"
0.005,15451,6,40,0.00353820800781246,0.009938716888427734,0.010493569674600984,"[ 0.84328055  0.84344053  0.8435981  ... -0.092471   -0.09323233
 -0.09398179]","[ 0.82697896  0.82715273  0.82732371 ... -0.09037639 -0.09115446
 -0.09192039]","[3.60476133e+04 3.63973242e+04 3.48302461e+04 ... 1.99779587e+01
 2.66063480e+01 3.28373985e+01]","[1.70083076e-01 1.90062717e-01 1.68821335e-01 ... 4.55123300e-05
 5.88972871e-05 8.34668026e-05]","[1.21089156e+05 1.31428688e+05 1.19240906e+05 ... 4.27341232e+01
 5.60549927e+01 7.45708008e+01]"
0.005,100000,6,80,0.43309036254882805,61.54928970336914,0.36064930672648937,"[-0.0466735  -0.04652003 -0.04636578 ... -0.00579546 -0.0059315
 -0.00606702]",[0.90190866 0.90200037 0.902085   ... 0.15963106 0.15860147 0.15756379],"[ 24703.56445312 101798.859375    19303.96875    ...   1622.61218262
   1641.47290039   1625.11010742]",[0.13713712 0.23229083 0.13376766 ... 0.12403905 0.12400169 0.12403503],"[ 93272.1171875  217944.28125     86187.8046875  ...  63642.13671875
  63642.31640625  63642.625     ]"
0.005,58913,6,120,0.009988784790039062,0.005791664123535156,0.004818737268773904,[0.8745429  0.8746939  0.8748445  ... 0.03618638 0.03440557 0.03262995],[0.87267647 0.87279347 0.87291004 ... 0.03271987 0.03093938 0.02916394],"[5.84411211e+04 3.22562031e+05 6.56855625e+04 ... 4.58828316e+01
 3.68828506e+01 2.70216999e+01]","[1.63558692e-01 7.17702031e-01 1.81542888e-01 ... 4.03492413e-05
 3.13309356e-05 2.82234978e-05]","[1.40220469e+05 6.81413000e+05 1.56457000e+05 ... 6.60574493e+01
 5.25483170e+01 4.11334496e+01]"
0.005,58792,9,40,0.00998977661132816,0.005673706531524658,0.0005485443097330533,[0.9102812  0.910331   0.9103759  ... 0.16051547 0.15951638 0.15850742],[0.90752652 0.90760971 0.90768763 ... 0.15898036 0.1579784  0.15696643],"[2.75435098e+04 2.77489082e+04 2.76419805e+04 ... 1.51936054e+00
 1.70870614e+00 1.54773581e+00]","[1.16878510e-01 1.11483015e-01 1.07233867e-01 ... 5.73171974e-07
 2.56392184e-07 6.47330864e-07]","[8.59827656e+04 8.34904141e+04 8.12589141e+04 ... 1.80594659e+00
 1.83690226e+00 1.87140131e+00]"
0.005,38744,9,80,0.009995956420898455,0.004535675048828125,0.0036620725632039034,[0.9420143  0.9420207  0.9420233  ... 0.03587552 0.03487804 0.03388887],[0.93739729 0.93744992 0.93749828 ... 0.03084738 0.0298489  0.02885883],"[3.73528398e+04 4.65545664e+04 3.62705234e+04 ... 2.05942020e+01
 1.82413712e+01 1.35131693e+01]","[1.33760959e-01 1.55474663e-01 1.15464702e-01 ... 6.44943866e-05
 4.18497875e-05 2.92054046e-05]","[1.04233312e+05 1.24291891e+05 9.40028750e+04 ... 5.28413925e+01
 3.91662674e+01 2.81158714e+01]"
0.005,100000,9,120,0.8186783218383789,20.439868927001953,0.3694364456261884,"[-0.04575323 -0.04575323 -0.04575323 ... -0.04575323 -0.04575323
 -0.04575323]",[0.90633227 0.90641516 0.90649626 ... 0.0465349  0.04498609 0.04344164],"[50758.796875   59530.3671875  50735.74609375 ... 50763.8359375
 50761.73828125 50761.11328125]",[0.09389974 0.25446182 0.09356916 ... 0.09240438 0.09207983 0.09193322],"[ 97708.671875 186761.28125   97520.328125 ...  96966.03125   96801.65625
  96727.71875 ]"
0.001,100000,3,40,0.03222816467285161,0.013991177082061768,0.004848251186749895,[0.97324085 0.9731606  0.97307897 ... 0.08114222 0.08144519 0.08174536],[0.95738163 0.95741637 0.95744881 ... 0.08562152 0.0859085  0.08619255],"[5.31401172e+04 5.35116758e+04 5.36138164e+04 ... 2.24415531e+01
 1.77325745e+01 1.81557293e+01]","[1.33580089e-01 1.31550729e-01 1.31446585e-01 ... 1.75676360e-05
 1.28169422e-05 1.94888817e-05]","[1.19930164e+05 1.19287047e+05 1.19337109e+05 ... 3.12253723e+01
 2.41410446e+01 2.79001694e+01]"
0.001,100000,3,80,0.06677017211914071,0.047046661376953125,0.006215532012049682,[0.90187943 0.90218145 0.9024816  ... 0.0554469  0.05608074 0.05671576],[0.91136895 0.91144679 0.91152324 ... 0.06469146 0.06534546 0.06600091],"[6.27900547e+04 5.50236797e+04 5.59538398e+04 ... 5.69878998e+01
 5.44742165e+01 5.74151764e+01]","[1.80554703e-01 1.79970130e-01 1.84949562e-01 ... 3.92981892e-05
 4.70726845e-05 4.15220093e-05]","[1.53067406e+05 1.45008750e+05 1.48428625e+05 ... 7.66369934e+01
 7.80105591e+01 7.81761780e+01]"
0.001,59734,3,120,0.009997940063476651,0.004648089408874512,0.001079725581307226,"[ 0.8287617   0.82895625  0.8291515  ... -0.0809695  -0.08190762
 -0.08283041]","[ 0.83318073  0.83334006  0.8335     ... -0.08067872 -0.08161455
 -0.0825352 ]","[6.20859883e+04 7.12596797e+04 6.24389688e+04 ... 1.72590625e+00
 2.05856037e+00 1.68467903e+00]","[1.46579608e-01 2.10515395e-01 1.50166780e-01 ... 2.45233014e-06
 1.79047834e-06 2.26194902e-06]","[1.35375797e+05 1.76517375e+05 1.37522359e+05 ... 2.95207119e+00
 2.95379949e+00 2.81565356e+00]"
0.001,34291,6,40,0.00999687194824217,0.0037266016006469727,0.001153915227471267,"[ 0.768717    0.76900595  0.76929265 ... -0.09003106 -0.08930673
 -0.08857335]","[ 0.77278897  0.77303753  0.77328343 ... -0.0888513  -0.0881258
 -0.08739134]","[3.55251133e+04 3.33618477e+04 3.19204668e+04 ... 1.88645959e+00
 1.95357442e+00 1.78608835e+00]","[2.06930265e-01 1.98762432e-01 1.94392815e-01 ... 2.33314631e-06
 1.73377339e-06 1.48456479e-06]","[1.38990250e+05 1.32743062e+05 1.29116875e+05 ... 3.05303288e+00
 2.82046103e+00 2.52837086e+00]"
0.001,41395,6,80,0.009997482299804683,0.006543219089508057,0.0031915076817388183,[0.98553413 0.98554987 0.9855564  ... 0.07613999 0.07601552 0.07589164],[0.98293502 0.98294477 0.98294561 ... 0.07740619 0.07728005 0.07715397],"[1.57411924e+04 1.46087754e+04 1.46747949e+04 ... 8.21140671e+00
 8.13002205e+00 1.30506639e+01]","[1.02897048e-01 1.07037961e-01 1.02749906e-01 ... 3.88426133e-06
 3.83450561e-06 7.65971981e-06]","[6.71897188e+04 6.81277578e+04 6.60497500e+04 ... 1.01535378e+01
 1.00472746e+01 1.68805237e+01]"
0.001,80228,6,120,0.009996337890624929,0.002176523208618164,0.0008683110514717587,[0.9700341  0.9700941  0.97014964 ... 0.10184758 0.10123908 0.10061862],[0.9766328  0.97664981 0.97666218 ... 0.10271883 0.10211536 0.10150006],"[3.94366211e+04 3.94700352e+04 3.80624570e+04 ... 1.36613941e+00
 1.36476851e+00 1.36501968e+00]","[1.20465301e-01 1.31837949e-01 1.20161854e-01 ... 1.88864433e-07
 1.90325437e-07 1.88495150e-07]","[9.96692734e+04 1.05389016e+05 9.81433828e+04 ... 1.46057165e+00
 1.45993125e+00 1.45926726e+00]"
0.001,39503,9,40,0.00336822509765633,0.009963631629943848,0.0036528197139802498,"[ 0.8892195   0.88933873  0.88945603 ... -0.00093164 -0.00225423
 -0.00356696]","[ 0.88714749  0.88725013  0.88735082 ... -0.00717512 -0.00844624
 -0.00970728]","[4.75708516e+04 4.71998242e+04 4.71717188e+04 ... 2.97768307e+00
 4.69621849e+00 7.67445803e+00]","[1.41736329e-01 1.41556874e-01 1.42252162e-01 ... 1.81159112e-06
 1.54858008e-05 2.85764600e-05]","[1.18439016e+05 1.17978266e+05 1.18297797e+05 ... 3.88347864e+00
 1.24391193e+01 2.19626884e+01]"
0.001,12647,9,80,0.007246627807617201,0.009974479675292969,0.0033521148477216787,[0.9140274  0.9140734  0.91411155 ... 0.17348814 0.17272222 0.17194733],[0.90754921 0.90763538 0.90771384 ... 0.16761618 0.16684616 0.16606741],"[1.61800635e+04 1.50020801e+04 1.55429707e+04 ... 2.11832476e+00
 2.30287361e+00 2.80813551e+00]","[1.26135886e-01 1.13269776e-01 1.11670509e-01 ... 6.33524814e-06
 8.82194854e-06 9.88491047e-06]","[7.92480078e+04 7.16369688e+04 7.13782266e+04 ... 5.28594875e+00
 6.71384811e+00 7.75059080e+00]"
0.001,87669,9,120,0.009996032714843728,0.0031247735023498535,0.0010909659963242659,[0.9572117  0.9572069  0.9571969  ... 0.08510146 0.08533665 0.08556975],[0.95415839 0.95419516 0.95422681 ... 0.08377047 0.08400437 0.08423632],"[3.25133340e+04 3.31710742e+04 3.29489609e+04 ... 2.73024988e+00
 3.81364751e+00 3.53239989e+00]","[1.06801599e-01 1.04161240e-01 1.03276297e-01 ... 1.88118736e-06
 7.00481280e-07 1.90481762e-06]","[8.59141328e+04 8.52516953e+04 8.45871094e+04 ... 3.67084360e+00
 4.16388798e+00 4.48480892e+00]"
0.0001,50840,3,40,0.008731918334961009,0.009985804557800293,0.0008941269774151043,[0.9186934  0.91880006 0.91891074 ... 0.14168563 0.14044785 0.13919431],[0.92157705 0.92164591 0.92171842 ... 0.14246677 0.14123314 0.13998314],"[1.07272695e+05 1.07286023e+05 1.07311500e+05 ... 1.13718379e+00
 1.12415016e+00 1.10866129e+00]","[1.69663057e-01 1.67987376e-01 1.66384965e-01 ... 4.40213711e-07
 4.70466034e-07 4.89171669e-07]","[1.92104219e+05 1.91279719e+05 1.90503984e+05 ... 1.35729063e+00
 1.35938323e+00 1.35324717e+00]"
0.0001,100000,3,80,0.003712387084960911,0.6339900195598602,0.023440436064393166,[0.72532725 0.72559273 0.7258577  ... 0.17985255 0.1803213  0.18078041],[0.85095731 0.85110235 0.85124415 ... 0.18848145 0.18896398 0.18943625],"[34442.7109375  34716.96875    35053.375      ...   177.25228882
   177.56344604   177.17671204]","[1.21808186e-01 1.19435631e-01 1.17614888e-01 ... 1.08452776e-04
 1.08349785e-04 1.08205626e-04]","[95346.8046875  94434.78125    93860.8203125  ...   231.47866821
   231.73834229   231.27952576]"
0.0001,77849,3,120,2.7923583984401645e-05,0.009987473487854004,0.0014517724161214997,"[ 0.6759041   0.67633617  0.6767661  ... -0.15314174 -0.1520747
 -0.15099809]","[ 0.67338418  0.67381125  0.67423573 ... -0.15171773 -0.15064833
 -0.14957037]","[2.32280059e+04 2.30283379e+04 2.30972969e+04 ... 3.76136088e+00
 3.58689380e+00 3.65234709e+00]","[1.59252465e-01 1.53569192e-01 1.49625257e-01 ... 1.49026948e-06
 1.72091916e-07 5.70774375e-07]","[1.02854242e+05 9.98129297e+04 9.79099219e+04 ... 4.50649548e+00
 3.67293978e+00 3.93773437e+00]"
0.0001,42351,6,40,0.0006196594238281339,0.00998544692993164,0.001328066852725703,[0.82211846 0.8223102  0.8225047  ... 0.11024738 0.11140472 0.11255793],[0.81934578 0.81952423 0.81970172 ... 0.11042359 0.11158694 0.11274672],"[4.71968398e+04 4.72276719e+04 4.72659805e+04 ... 3.93230553e+01
 3.93550835e+01 3.93959770e+01]","[1.14941254e-01 1.14354350e-01 1.13817953e-01 ... 5.35164645e-07
 6.94131188e-07 1.09107737e-06]","[1.04667469e+05 1.04404844e+05 1.04174953e+05 ... 3.95906372e+01
 3.97021484e+01 3.99415169e+01]"
0.0001,46601,6,80,0.009999847412109464,0.0015850067138671875,0.001166002517702787,[0.9291763  0.9292792  0.9293826  ... 0.05423144 0.0529169  0.05161138],[0.93426856 0.93432421 0.93437597 ... 0.05655663 0.05525264 0.05395225],"[38910.17578125 38732.30078125 38590.9609375  ...    85.11278534
    85.15525055    85.08467102]","[1.44982487e-01 1.42874613e-01 1.40988961e-01 ... 1.36268056e-06
 1.43632371e-06 1.31427362e-06]","[1.11401422e+05 1.10169609e+05 1.09085438e+05 ... 8.57941284e+01
 8.58734131e+01 8.57418060e+01]"
0.0001,10233,6,120,0.0011363220214843928,0.00999438762664795,0.00025891504206198044,"[ 0.84030026  0.8404495   0.84059936 ... -0.00658659 -0.0056809
 -0.0047674 ]","[ 0.84064104  0.84079187  0.84094341 ... -0.00710694 -0.00619881
 -0.00528258]","[6.55976953e+04 6.51340000e+04 6.47731484e+04 ... 2.30435801e+00
 2.30382037e+00 2.30325532e+00]","[1.37196079e-01 1.31919935e-01 1.27316698e-01 ... 2.31182362e-08
 2.30491608e-08 2.30332233e-08]","[1.34195734e+05 1.31093969e+05 1.28431500e+05 ... 2.31591702e+00
 2.31534505e+00 2.31477189e+00]"
0.0001,100000,9,40,0.004406585693359277,0.028240561485290527,0.001839607057204579,[0.89933324 0.89945006 0.89956826 ... 0.09719022 0.09805542 0.09892419],[0.90557663 0.90566021 0.90574681 ... 0.10923385 0.11003762 0.11083435],"[96422.0859375  96368.3671875  96320.8828125  ...   377.07498169
   374.6257019    375.69332886]","[1.16747938e-01 1.15855783e-01 1.15001768e-01 ... 8.61405351e-06
 1.08709910e-05 4.19183380e-06]","[154796.0625     154296.25       153821.765625   ...    381.38201904
    380.06118774    377.78924561]"
0.0001,60198,9,80,0.0013298797607421697,0.009986042976379395,0.0007316944184810112,[0.95461524 0.954647   0.95466757 ... 0.12727818 0.12692091 0.12655567],[0.95251512 0.95255407 0.95258238 ... 0.12651728 0.12615724 0.12579104],"[6.76110986e+03 6.72385059e+03 6.70272119e+03 ... 5.58507252e+00
 5.59667587e+00 5.60330963e+00]","[1.27407134e-01 1.26789451e-01 1.26275957e-01 ... 2.78931168e-07
 3.26006841e-07 4.07367537e-07]","[7.04646797e+04 7.01185781e+04 6.98406953e+04 ... 5.72453833e+00
 5.75967932e+00 5.80699348e+00]"
0.0001,83804,9,120,0.009999694824218697,0.0034744739532470703,0.0030450934225988028,[0.9216668  0.9217791  0.92188966 ... 0.06218374 0.06067114 0.05915995],[0.9221281  0.92219551 0.92226118 ... 0.06682808 0.06531744 0.0638085 ],"[5.39644219e+04 5.37400586e+04 5.35653750e+04 ... 2.30125403e+00
 2.32724237e+00 2.84559083e+00]","[7.93115422e-02 7.89401382e-02 7.88471475e-02 ... 1.85297597e-06
 3.31223555e-06 4.79138316e-06]","[9.36201875e+04 9.32101250e+04 9.29889531e+04 ... 3.22774196e+00
 3.98336029e+00 5.24128246e+00]"
1e-05,83261,3,40,0.0002010345458984819,0.009994566440582275,0.0004024273208470198,[0.97987914 0.9798949  0.9799005  ... 0.06288803 0.06252426 0.06216517],[0.98087594 0.98088706 0.98088814 ... 0.06212003 0.06177029 0.06142522],"[1.09277422e+04 1.09155137e+04 1.09033789e+04 ... 1.02502477e+00
 1.02410662e+00 1.02368569e+00]","[1.38832286e-01 1.38697684e-01 1.38563648e-01 ... 4.12686276e-08
 4.16597601e-08 4.09979464e-08]","[8.03438828e+04 8.02643594e+04 8.01852031e+04 ... 1.04565907e+00
 1.04493654e+00 1.04418468e+00]"
1e-05,42693,3,80,0.0003278350830078214,0.00999605655670166,0.00012357251475499372,[0.93383    0.9338897  0.9339462  ... 0.13114372 0.13010478 0.12905568],[0.93354306 0.9335994  0.93365154 ... 0.13105444 0.13000818 0.12895206],"[3.85787344e+04 3.85221016e+04 3.84663672e+04 ... 5.12693596e+00
 5.12589312e+00 5.12484264e+00]","[1.14815079e-01 1.14621811e-01 1.14433900e-01 ... 1.14027712e-08
 1.13548460e-08 1.13792744e-08]","[9.59862734e+04 9.58330078e+04 9.56833125e+04 ... 5.13263750e+00
 5.13157034e+00 5.13053226e+00]"
1e-05,68305,3,120,9.994506835919736e-06,0.009997785091400146,0.00014848352046920046,[0.948164   0.9482093  0.94825196 ... 0.02967063 0.02907768 0.02849773],[0.9490832  0.94912532 0.94916496 ... 0.02966638 0.0290758  0.02849775],"[5.20242578e+04 5.19372930e+04 5.18539570e+04 ... 1.61857381e-01
 1.62024587e-01 1.61544323e-01]","[1.30564541e-01 1.30118564e-01 1.29694968e-01 ... 1.77334840e-08
 1.73754486e-08 1.84234743e-08]","[1.17306531e+05 1.16996578e+05 1.16701438e+05 ... 1.70724124e-01
 1.70712307e-01 1.70756057e-01]"
1e-05,100000,6,40,0.0016829681396484109,0.03456038236618042,0.007240512206219308,[0.93036944 0.9304467  0.9305275  ... 0.13415098 0.13285972 0.13155843],[0.93461658 0.93467278 0.93472981 ... 0.07125642 0.06974563 0.06823648],"[80226.640625   80209.484375   80192.390625   ...  3188.75561523
  3189.31420898  3188.24511719]","[1.53510854e-01 1.53390408e-01 1.53270438e-01 ... 3.26460031e-05
 3.18776001e-05 3.43627908e-05]","[156982.0625     156904.6875     156827.609375   ...   3205.07861328
   3205.25292969   3205.42651367]"
1e-05,44341,6,80,0.0003772735595702903,0.009997725486755371,0.0023757650698670515,[0.9208948  0.9209711  0.921041   ... 0.14982326 0.14973406 0.14963773],[0.92244583 0.92251459 0.92257602 ... 0.14876239 0.148675   0.14857899],"[1.75131309e+04 1.75046270e+04 1.74964375e+04 ... 5.94699812e+00
 6.07625341e+00 5.98390913e+00]","[1.22025393e-01 1.21843651e-01 1.21663824e-01 ... 7.17290413e-06
 7.67588062e-06 7.44748786e-06]","[7.85258281e+04 7.84264531e+04 7.83283438e+04 ... 9.53345013e+00
 9.91419411e+00 9.70765305e+00]"
1e-05,100000,6,120,0.00132171630859379,0.11598736047744751,0.02248272284246405,[0.9081584  0.90828127 0.9083998  ... 0.10942316 0.10882787 0.10824695],[0.92225346 0.9223214  0.92238356 ... 0.02648329 0.02666578 0.02685433],"[25771.82226562 25759.97460938 25752.08984375 ...  1949.68359375
  1949.84729004  1949.46105957]",[0.12462641 0.12464285 0.12465887 ... 0.00035812 0.00035756 0.00035791],"[88085.0234375  88081.3984375  88081.5234375  ...  2128.74438477
  2128.62695312  2128.4140625 ]"
1e-05,100000,9,40,0.0010050201416016424,0.020120680332183838,0.038432145592146034,[0.9477438  0.94780177 0.94786066 ... 0.2848134  0.28530785 0.28579646],[0.96004093 0.96007237 0.96009883 ... 0.0700909  0.07026475 0.07044026],"[35272.3828125  35261.03515625 35249.734375   ...  7012.97509766
  7058.18701172  7013.3203125 ]",[0.16118494 0.16111797 0.16105129 ... 0.00067426 0.00061426 0.00073282],"[115864.8515625  115820.015625   115775.375      ...   7350.10644531
   7365.31835938   7379.73193359]"
1e-05,80967,9,80,0.0009222412109375355,0.00999748706817627,0.0002902300096902032,[0.92107844 0.9211618  0.92123806 ... 0.15393536 0.15372115 0.15349692],[0.92288139 0.92294843 0.92301035 ... 0.15434273 0.15412237 0.1538906 ],"[2.92771406e+04 2.92766348e+04 2.92763145e+04 ... 2.13363724e+01
 2.13368912e+01 2.13350754e+01]","[1.26325831e-01 1.26297191e-01 1.26269743e-01 ... 1.05745492e-07
 1.05949567e-07 1.06106704e-07]","[9.24400547e+04 9.24252266e+04 9.24111875e+04 ... 2.13892460e+01
 2.13898659e+01 2.13881283e+01]"
1e-05,100000,9,120,0.001107101440429581,0.008720993995666504,0.03831919942608797,[0.95072407 0.9507921  0.9508528  ... 0.07385078 0.07365818 0.07346073],[0.9543471  0.95438353 0.95441406 ... 0.05483902 0.05380348 0.05277275],"[27528.64453125 27532.2578125  27536.11132812 ...  9652.91503906
  9626.29492188  9640.4921875 ]",[0.16609177 0.1660583  0.16602679 ... 0.00119372 0.00123791 0.00120231],"[110574.53125    110561.40625    110549.5        ...  10249.77636719
  10245.25        10241.64453125]"
4.9999999999999996e-06,100000,3,40,0.00013359069824225855,0.03679251670837402,0.07774775242874161,[0.8780439  0.87817734 0.87831163 ... 0.22544526 0.22568415 0.22592281],[0.87698461 0.8770967  0.87720911 ... 0.02770796 0.02852877 0.02935548],"[66820.5546875  66811.53125    66802.546875   ... 21457.81640625
 21457.39453125 21456.97460938]",[0.13932298 0.13928376 0.13924479 ... 0.00372083 0.00372067 0.00372052],"[136482.046875   136453.40625    136424.9375     ...  23318.23046875
  23317.73046875  23317.234375  ]"
4.9999999999999996e-06,100000,3,80,0.0009310913085938122,0.06852400302886963,0.0033201270334085467,[0.9357304  0.9357812  0.93583506 ... 0.00702518 0.00716561 0.00732154],[0.9165062  0.91657961 0.91665623 ... 0.00624635 0.00638065 0.00653091],"[1.07904211e+05 1.07845164e+05 1.07786391e+05 ... 3.24063849e+00
 3.23802209e+00 3.24078631e+00]","[1.41527131e-01 1.41151920e-01 1.40778437e-01 ... 5.84077327e-07
 5.89048170e-07 5.83157544e-07]","[1.78667781e+05 1.78421125e+05 1.78175609e+05 ... 3.53267717e+00
 3.53254604e+00 3.53236508e+00]"
4.9999999999999996e-06,100000,3,120,0.0011051940917967684,0.04357349872589111,0.000532318891801687,[0.9285614  0.928621   0.928677   ... 0.12210035 0.12240654 0.12270504],[0.92699861 0.9270613  0.92712032 ... 0.1219018  0.12220761 0.12250533],"[3.92587852e+04 3.92418594e+04 3.92257070e+04 ... 1.17493916e+00
 1.17623460e+00 1.17486227e+00]","[1.40994474e-01 1.40734240e-01 1.40478820e-01 ... 2.61864869e-07
 2.59295035e-07 2.62406189e-07]","[1.09756016e+05 1.09608977e+05 1.09465109e+05 ... 1.30587161e+00
 1.30588210e+00 1.30606532e+00]"
