0.0022603106352105397,4,400,"[-4.97797298 -4.97765684 -4.97738743 ...  3.95993662  3.9599824
  3.96002579]","[393.28912354 393.28881836 393.28857422 ... 396.14819336 396.14849854
 396.14880371]"
0.0008713798764086108,4,400,"[-1.98136497 -1.98168123 -1.98198605 ...  4.00595474  4.00595903
  4.00596285]","[409.50198364 409.50167847 409.50140381 ... 404.00045776 404.00018311
 403.99990845]"
0.00035293206294775625,4,400,[0.26839569 0.26871192 0.26902714 ... 3.95995927 3.95997643 3.96000147],"[397.27542114 397.27511597 397.27481079 ... 398.50967407 398.50991821
 398.51016235]"
0.001183660907732191,4,400,"[-3.28871727 -3.28840113 -3.28852558 ...  3.95995045  3.95998406
  3.96001768]","[396.2895813  396.28927612 396.28897095 ... 396.05004883 396.05038452
 396.05072021]"
0.0008583415218838934,4,400,"[10.73908997 10.73877335 10.73862839 ...  4.04006004  4.04002142
  4.03997803]","[407.940979   407.94067383 407.94042969 ... 402.91854858 402.91824341
 402.91793823]"
0.0009955901407832993,4,400,[2.3554914  2.35580754 2.35611844 ... 3.97596073 3.97596502 3.97596359],"[383.55227661 383.55197144 383.55166626 ... 395.99951172 395.99981689
 396.00012207]"
0.009872989355180963,4,400,"[30.46624374 30.46656036 30.46686172 ...  5.45515871  5.45489931
  5.45463991]","[436.16036987 436.1600647  436.15979004 ... 428.12017822 428.11984253
 428.11950684]"
0.00032082714023219276,4,400,"[-12.43060493 -12.43092155 -12.43122578 ...   3.95993733   3.95998359
   3.96003485]","[410.78918457 410.78887939 410.78857422 ... 398.90917969 398.90942383
 398.90966797]"
0.0007389342808178143,4,400,"[-0.07660282 -0.07691904 -0.07720589 ...  4.01901865  4.01901817
  4.01901436]","[413.97171021 413.97140503 413.97113037 ... 404.00042725 404.00015259
 403.99987793]"
0.0005676238688921209,4,400,"[21.92200851 21.92169189 21.92139053 ...  4.04003429  4.04001951
  4.03998947]","[404.80108643 404.80078125 404.80047607 ... 402.26431274 402.26403809
 402.26376343]"
0.001174152214001493,4,400,"[13.5620575  13.56174088 13.56188869 ...  4.04007483  4.04002905
  4.0399828 ]","[388.05300903 388.05331421 388.05328369 ... 397.23080444 397.23104858
 397.23129272]"
0.0009205726521706075,4,400,"[12.17956352 12.17988014 12.18017578 ...  3.98482442  3.98482156
  3.98483086]","[383.70343018 383.703125   383.70285034 ... 395.99966431 395.99993896
 396.00024414]"
0.0006636674541297563,4,400,"[-17.21393776 -17.21362114 -17.21370506 ...   3.95994139   3.95997667
   3.96000195]","[410.30911255 410.30880737 410.3085022  ... 396.78848267 396.78878784
 396.78909302]"
0.002599131656120963,4,400,"[-2.89135647 -2.89167261 -2.89161611 ...  3.98203802  3.98203731
  3.98204041]","[387.64666748 387.6463623  387.64605713 ... 395.99951172 395.99978638
 396.00006104]"
0.0019787683990735504,4,400,"[24.02239418 24.0227108  24.02293968 ...  4.04005671  4.04004908
  4.03999138]","[381.71478271 381.71447754 381.7142334  ... 399.84072876 399.84082031
 399.84088135]"
0.002399501853049562,4,400,"[15.48528194 15.48559856 15.48591423 ...  4.02100849  4.0210166
  4.02099895]","[405.93267822 405.93237305 405.93206787 ... 404.00048828 404.00018311
 403.99987793]"
0.0007007504781259546,4,400,"[20.57795715 20.57827377 20.57841301 ...  4.03038931  4.03037405
  4.03036118]","[397.68103027 397.6807251  397.68045044 ... 404.00045776 404.00015259
 403.99984741]"
0.001085738118897337,4,400,[5.63888168 5.63919783 5.63950253 ... 4.00671291 4.00670958 4.00671196],"[409.68017578 409.67987061 409.67956543 ... 404.00033569 404.00003052
 403.99972534]"
0.001808203536097363,4,400,[4.90922499 4.90954113 4.90963888 ... 4.01282263 4.012815   4.01282072],"[416.15444946 416.15414429 416.15383911 ... 404.00048828 404.00018311
 403.99987793]"
0.0008088132415190114,4,400,[4.77219248 4.77187634 4.77159643 ... 4.01503372 4.01502943 4.01502562],"[406.2487793  406.24847412 406.24822998 ... 404.00045776 404.00015259
 403.99984741]"
0.0010113419447035667,4,400,[9.62195587 9.62163925 9.62135315 ... 4.04007196 4.04003048 4.03999376],"[393.12631226 393.12600708 393.1257019  ... 397.7878418  397.78811646
 397.78839111]"
0.0015492240637880181,4,400,"[12.67899418 12.67867756 12.67848301 ...  4.02711391  4.02710772
  4.0271163 ]","[425.10995483 425.10964966 425.10946655 ... 404.00033569 404.00003052
 403.99972534]"
0.011593528763591137,4,400,"[-21.50194168 -21.5022583  -21.50252724 ...   3.1853981    3.1856153
   3.18582439]","[409.85787964 409.85757446 409.85733032 ... 398.90698242 398.90719604
 398.90737915]"
0.0002882642225990278,4,400,"[-17.27906036 -17.27937698 -17.27961349 ...   3.95993614   3.95999026
   3.96004272]","[399.73504639 399.73474121 399.73452759 ... 399.76000977 399.76013184
 399.76025391]"
0.00030880812973279616,4,400,"[13.98910046 13.98878384 13.98858547 ...  4.04005337  4.04001617
  4.03997898]","[398.09289551 398.09259033 398.09237671 ... 401.30044556 401.30020142
 401.29995728]"
0.0008326296893727554,4,400,"[-1.14509928 -1.14478302 -1.1445055  ...  4.01483011  4.01482582
  4.01482821]","[419.71316528 419.71286011 419.71264648 ... 404.00039673 404.00012207
 403.99984741]"
0.0007918974008265822,4,400,"[19.51358032 19.51389694 19.51382256 ...  3.99160075  3.99160028
  3.99160147]","[379.90594482 379.90563965 379.90533447 ... 395.99969482 396.
 396.00030518]"
0.001037944048235289,4,400,"[22.38374901 22.38343239 22.38320923 ...  4.01527214  4.0152688
  4.01526928]","[424.16741943 424.16711426 424.16693115 ... 404.00048828 404.00018311
 403.99987793]"
0.0009038213941937465,4,400,"[13.11317635 13.11285973 13.11255741 ...  3.98155499  3.98155332
  3.98155951]","[382.08944702 382.08914185 382.08886719 ... 395.9994812  395.99978638
 396.00009155]"
0.00030121471630463535,4,400,"[21.02768707 21.02800369 21.02801895 ...  4.04007912  4.04002523
  4.03997135]","[392.83230591 392.83261108 392.83255005 ... 401.58605957 401.58578491
 401.58551025]"
0.0013252876345988998,4,400,[2.28868032 2.28836417 2.28830147 ... 3.98815346 3.98815298 3.98815513],"[387.20574951 387.20544434 387.2052002  ... 395.99963379 395.99993896
 396.00024414]"
0.002624655871450038,4,400,"[-12.43682766 -12.43714428 -12.43739033 ...   3.89561558   3.89565063
   3.8956418 ]","[392.81005859 392.80975342 392.80950928 ... 390.66696167 390.66699219
 390.66702271]"
0.002043245055363229,4,400,"[20.87443733 20.87475395 20.87502098 ...  4.01728201  4.01728821
  4.01727104]","[407.68557739 407.68527222 407.68496704 ... 404.0005188  404.00021362
 403.99990845]"
0.0026338990947910035,4,400,"[20.47090912 20.47122574 20.47137833 ...  4.00789833  4.00789976
  4.00789356]","[421.75027466 421.74996948 421.74978638 ... 404.00045776 404.00018311
 403.99990845]"
0.0009482306511092181,4,400,[7.75371981 7.75340366 7.75311899 ... 4.0068984  4.00689745 4.00689745],"[414.09597778 414.09567261 414.09542847 ... 404.00042725 404.00015259
 403.99987793]"
0.07456037229588344,4,400,"[-16.8684063  -16.86808968 -16.86779976 ...   3.97678185   3.97679687
   3.97686315]","[397.32720947 397.3269043  397.32669067 ... 386.95129395 386.95120239
 386.95108032]"
0.0003523156461473504,4,400,"[12.81497955 12.81466293 12.81485844 ...  4.04003811  4.04001141
  4.03998804]","[397.2598877  397.26019287 397.26000977 ... 401.62445068 401.62417603
 401.62390137]"
0.0009237843071509162,4,400,"[-0.46742553 -0.46774176 -0.46805149 ...  4.0229907   4.0229888
  4.02298689]","[418.04742432 418.04711914 418.04681396 ... 404.00061035 404.00030518
 404.        ]"
0.0024976222043897184,4,400,[6.25832653 6.25801039 6.25770903 ... 4.00231552 4.00231171 4.00231552],"[410.21743774 410.21713257 410.21682739 ... 404.0005188  404.00021362
 403.99993896]"
0.014485025777894145,4,400,"[-23.74995041 -23.75026703 -23.75055885 ...   1.31639731   1.3166815
   1.31696594]","[403.93667603 403.93637085 403.93609619 ... 385.109375   385.10974121
 385.11010742]"
0.00040808849738668964,4,400,"[-15.85009193 -15.84977531 -15.84993649 ...   3.95995212   3.95998669
   3.9600141 ]","[410.17953491 410.17984009 410.17962646 ... 399.67910767 399.67922974
 399.67935181]"
0.0006663980602152527,4,400,"[24.19058609 24.19026947 24.19008827 ...  4.04003334  4.04001236
  4.03998756]","[391.52331543 391.52301025 391.52282715 ... 402.60922241 402.60894775
 402.6086731 ]"
0.0011069448241481337,4,400,"[11.83950806 11.83982468 11.83961391 ...  4.04010916  4.04004383
  4.03998184]","[389.75152588 389.7512207  389.75094604 ... 396.73260498 396.73287964
 396.7331543 ]"
0.0011007167025524525,4,400,"[11.55663681 11.55632019 11.55619812 ...  4.03632307  4.03630018
  4.03627729]","[407.71499634 407.71469116 407.71450806 ... 404.00045776 404.00015259
 403.99984741]"
0.05811763692677265,4,400,"[38.55015182 38.54983521 38.54991913 ... 13.20758533 13.2072773
 13.20696926]","[379.98681641 379.98651123 379.98620605 ... 392.17510986 392.17541504
 392.17572021]"
0.0004789237300900326,4,400,[9.5487442  9.54842758 9.54814434 ... 4.04002714 4.04000711 4.03998232],"[398.2411499  398.24084473 398.24053955 ... 400.52752686 400.52740479
 400.52728271]"
0.0012783571577951883,4,400,"[-6.6773982  -6.67708206 -6.67681122 ...  3.95994735  3.95998883
  3.96000934]","[410.55969238 410.55938721 410.55917358 ... 400.34503174 400.34490967
 400.3447876 ]"
0.005049734287269353,4,400,"[16.34226799 16.34258461 16.34290123 ...  4.04007721  4.04002237
  4.03996944]","[393.67913818 393.67883301 393.67855835 ... 400.89120483 400.89093018
 400.89065552]"
0.0011695665737495196,4,400,"[-13.73588657 -13.73620319 -13.73649979 ...   3.95994377   3.95998383
   3.96002364]","[398.85357666 398.85327148 398.85299683 ... 396.93746948 396.93777466
 396.93807983]"
0.001162016141409559,4,400,[2.1687181  2.16903424 2.16935062 ... 4.00267935 4.00267792 4.00267792],"[387.57705688 387.57675171 387.57644653 ... 395.99963379 395.99993896
 396.00024414]"
